date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct,crowd_percent,crowd_label,temperature_forecast,temperature_actual,rain_forecast,rain_actual,wind_forecast,wind_actual,events
2025-06-28,160,Joris en de Draak Single-rider,16,35,92,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Kinderspoor,16,40,97,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Max & Moritz,17,45,90,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Max & Moritz Single-rider,8,30,90,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Monorail,17,40,98,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Pagode,5,10,99,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Piraña,36,50,100,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Python,17,35,98,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Python Single-rider,16,45,76,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Sirocco,6,10,100,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Stoomcarrousel,NA,NA,99,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Stoomtrein Marerijk,17,25,89,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Stoomtrein Ruigrijk,17,25,85,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Symbolica,31,45,96,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Symbolica Single-rider,7,15,97,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Villa Volta,5,15,95,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-28,160,Vogel Rok,16,30,100,65,Busy,24.4,24.6,0,0,4.1,4.1,NA
2025-06-29,160,Baron 1898,19,40,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Baron 1898 Single-rider,16,40,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Carnaval Festival,8,15,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Danse Macabre,30,50,91,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Danse Macabre Single-rider,NA,NA,91,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,De Oude Tufferbaan,NA,NA,0,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,De Vliegende Hollander,26,40,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,De Vliegende Hollander Single-rider,18,30,49,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Droomvlucht,19,30,95,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Fabula,10,10,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Fata Morgana,7,30,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Gondoletta,19,35,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Halve Maen,5,10,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Joris en de Draak,19,35,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Joris en de Draak Single-rider,11,25,89,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Kinderspoor,15,20,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Max & Moritz,8,30,94,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Max & Moritz Single-rider,6,25,94,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Monorail,13,20,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Pagode,5,5,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Piraña,34,45,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Python,12,25,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Python Single-rider,13,55,73,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Sirocco,6,15,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Stoomcarrousel,NA,NA,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Stoomtrein Marerijk,17,30,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Stoomtrein Ruigrijk,20,30,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Symbolica,20,30,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Symbolica Single-rider,5,10,99,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Villa Volta,5,5,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-29,160,Vogel Rok,11,20,100,42,Quiet,26.8,26.9,0,0,2.9,3.5,NA
2025-06-30,160,Baron 1898,32,45,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Baron 1898 Single-rider,26,40,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Carnaval Festival,14,20,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Danse Macabre,29,50,85,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Danse Macabre Single-rider,NA,NA,88,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,De Oude Tufferbaan,NA,NA,0,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,De Vliegende Hollander,31,40,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,De Vliegende Hollander Single-rider,NA,NA,0,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Droomvlucht,15,25,88,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Fabula,10,10,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Fata Morgana,5,15,81,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Gondoletta,14,25,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Halve Maen,NA,NA,0,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Joris en de Draak,25,45,92,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Joris en de Draak Single-rider,14,35,86,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Kinderspoor,6,10,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Max & Moritz,8,25,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Max & Moritz Single-rider,7,20,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Monorail,6,15,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Pagode,5,5,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Piraña,33,45,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Python,19,35,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Python Single-rider,NA,NA,0,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Sirocco,5,10,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Stoomcarrousel,NA,NA,99,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Stoomtrein Marerijk,16,30,97,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Stoomtrein Ruigrijk,15,25,97,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Symbolica,18,30,98,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Symbolica Single-rider,5,15,98,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Villa Volta,5,10,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-06-30,160,Vogel Rok,15,30,100,41,Quiet,28.6,29.3,0,0,2.5,3,NA
2025-07-01,160,Baron 1898,15,35,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Baron 1898 Single-rider,12,25,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Carnaval Festival,NA,NA,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Danse Macabre,16,30,94,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Danse Macabre Single-rider,NA,NA,94,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,De Oude Tufferbaan,NA,NA,0,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,De Vliegende Hollander,22,35,41,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,De Vliegende Hollander Single-rider,NA,NA,0,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Droomvlucht,5,10,96,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Fabula,10,10,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Fata Morgana,5,10,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Gondoletta,NA,NA,30,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Halve Maen,5,5,34,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Joris en de Draak,11,30,99,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Joris en de Draak Single-rider,8,25,18,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Kinderspoor,NA,NA,99,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Max & Moritz,5,20,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Max & Moritz Single-rider,5,5,99,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Monorail,5,5,93,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Pagode,5,5,99,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Piraña,21,30,85,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Python,9,20,98,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Python Single-rider,NA,NA,0,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Sirocco,5,10,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Stoomcarrousel,NA,NA,99,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Stoomtrein Marerijk,30,30,64,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Stoomtrein Ruigrijk,30,30,64,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Symbolica,13,25,89,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Symbolica Single-rider,5,5,89,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Villa Volta,5,5,100,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-01,160,Vogel Rok,8,15,95,23,Empty,34.1,34.8,0,0,1.8,3.3,NA
2025-07-02,160,Baron 1898,17,40,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Baron 1898 Single-rider,13,30,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Carnaval Festival,NA,NA,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Danse Macabre,16,35,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Danse Macabre Single-rider,NA,NA,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,De Oude Tufferbaan,NA,NA,0,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,De Vliegende Hollander,20,35,95,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,De Vliegende Hollander Single-rider,NA,NA,0,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Droomvlucht,8,15,94,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Fabula,10,10,99,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Fata Morgana,5,10,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Gondoletta,NA,NA,42,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Halve Maen,5,5,40,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Joris en de Draak,12,25,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Joris en de Draak Single-rider,NA,NA,0,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Kinderspoor,7,10,99,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Max & Moritz,5,15,53,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Max & Moritz Single-rider,5,10,51,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Monorail,5,5,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Pagode,5,5,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Piraña,21,35,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Python,9,20,92,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Python Single-rider,NA,NA,0,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Sirocco,5,5,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Stoomcarrousel,NA,NA,99,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Stoomtrein Marerijk,29,30,80,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Stoomtrein Ruigrijk,30,30,78,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Symbolica,12,25,98,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Symbolica Single-rider,5,25,98,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Villa Volta,5,5,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-02,160,Vogel Rok,8,25,100,25,Quiet,28.7,30.1,0.59,0.05,2.5,4.7,NA
2025-07-03,160,Baron 1898,34,55,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Baron 1898 Single-rider,27,50,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Carnaval Festival,9,15,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Danse Macabre,34,50,72,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Danse Macabre Single-rider,NA,NA,69,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,De Oude Tufferbaan,NA,NA,0,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,De Vliegende Hollander,32,45,99,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,De Vliegende Hollander Single-rider,15,20,7,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Droomvlucht,18,45,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Fabula,10,10,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Fata Morgana,9,30,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Gondoletta,21,30,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Halve Maen,16,20,99,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Joris en de Draak,29,45,97,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Joris en de Draak Single-rider,20,35,89,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Kinderspoor,17,30,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Max & Moritz,18,30,29,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Max & Moritz Single-rider,10,30,29,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Monorail,15,20,99,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Pagode,5,5,90,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Piraña,28,40,86,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Python,24,40,99,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Python Single-rider,25,45,77,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Sirocco,7,15,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Stoomcarrousel,NA,NA,99,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Stoomtrein Marerijk,29,35,87,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Stoomtrein Ruigrijk,31,40,87,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Symbolica,21,35,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Symbolica Single-rider,5,10,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Villa Volta,6,15,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-03,160,Vogel Rok,18,30,100,67,Busy,21.2,21,0,0,3.8,4.2,NA
2025-07-04,160,Baron 1898,33,50,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Baron 1898 Single-rider,27,60,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Carnaval Festival,10,15,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Danse Macabre,34,50,97,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Danse Macabre Single-rider,NA,NA,97,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,De Oude Tufferbaan,21,35,74,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,De Vliegende Hollander,31,40,91,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,De Vliegende Hollander Single-rider,25,35,34,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Droomvlucht,23,35,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Fabula,10,10,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Fata Morgana,10,30,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Gondoletta,19,35,96,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Halve Maen,11,20,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Joris en de Draak,27,45,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Joris en de Draak Single-rider,17,35,89,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Kinderspoor,15,25,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Max & Moritz,NA,NA,0,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Max & Moritz Single-rider,NA,NA,0,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Monorail,14,25,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Pagode,5,5,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Piraña,29,40,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Python,17,30,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Python Single-rider,18,60,86,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Sirocco,7,15,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Stoomcarrousel,NA,NA,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Stoomtrein Marerijk,20,30,93,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Stoomtrein Ruigrijk,20,30,87,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Symbolica,24,35,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Symbolica Single-rider,5,10,99,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Villa Volta,5,10,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-04,160,Vogel Rok,16,35,100,59,Busy,23.1,23.5,0,0,2.6,3.5,NA
2025-07-05,160,Baron 1898,35,55,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Baron 1898 Single-rider,28,50,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Carnaval Festival,17,30,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Danse Macabre,40,55,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Danse Macabre Single-rider,NA,NA,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,De Oude Tufferbaan,24,50,95,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,De Vliegende Hollander,33,45,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,De Vliegende Hollander Single-rider,24,40,37,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Droomvlucht,39,70,95,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Fabula,10,10,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Fata Morgana,14,45,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Gondoletta,21,40,95,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Halve Maen,14,30,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Joris en de Draak,32,60,94,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Joris en de Draak Single-rider,24,35,38,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Kinderspoor,18,30,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Max & Moritz,24,35,35,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Max & Moritz Single-rider,12,20,35,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Monorail,18,30,75,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Pagode,6,10,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Piraña,27,45,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Python,19,40,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Python Single-rider,20,35,77,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Sirocco,9,20,100,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Stoomcarrousel,10,10,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Stoomtrein Marerijk,24,30,99,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Stoomtrein Ruigrijk,24,30,91,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Symbolica,31,45,94,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Symbolica Single-rider,8,20,94,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Villa Volta,9,20,97,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-05,160,Vogel Rok,20,40,93,76,Packed,20.4,21.7,0.01,0.09,3.9,5.2,NA
2025-07-06,160,Baron 1898,10,30,100,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Baron 1898 Single-rider,8,25,100,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Carnaval Festival,15,25,100,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Danse Macabre,26,60,90,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Danse Macabre Single-rider,NA,NA,99,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,De Oude Tufferbaan,9,30,99,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,De Vliegende Hollander,19,40,56,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,De Vliegende Hollander Single-rider,NA,NA,3,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Droomvlucht,28,50,96,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Fabula,9,10,100,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Fata Morgana,6,20,100,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Gondoletta,5,5,95,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Halve Maen,5,5,77,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Joris en de Draak,10,45,99,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Joris en de Draak Single-rider,5,5,1,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Kinderspoor,5,10,99,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Max & Moritz,8,40,93,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Max & Moritz Single-rider,5,15,93,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Monorail,5,5,99,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Pagode,5,5,98,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
2025-07-06,160,Piraña,5,5,99,22,Empty,17.2,16.9,0.72,0.73,3.2,3.2,NA
